pathway	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep1_10dM1	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep10_10dM10	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep2_10dM2	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep3_10dM3	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep4_10dM4	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep5_10dM5	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep6_10dM6	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep7_10dM7	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep8_10dM8	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep9_10dM9	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep1_30dM1	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep10_30dM10	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep2_30dM2	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep3_30dM3	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep4_30dM4	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep5_30dM5	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep6_30dM6	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep7_30dM7	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep8_30dM8	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep9_30dM9	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep1_10dM11	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep10_10dM20	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep2_10dM12	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep3_10dM13	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep4_10dM14	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep5_10dM15	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep6_10dM16	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep7_10dM17	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep8_10dM18	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep9_10dM19	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep1_30dM11	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep10_30dM20	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep2_30dM12	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep3_30dM13	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep4_30dM14	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep5_30dM15	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep6_30dM16	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep7_30dM17	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep8_30dM18	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep9_30dM19	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep1_10dM31	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep10_10dM40	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep2_10dM32	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep3_10dM33	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep4_10dM34	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep5_10dM35	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep6_10dM36	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep7_10dM37	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep8_10dM38	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep9_10dM39	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep1_30dM31	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep10_30dM40	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep2_30dM32	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep3_30dM33	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep4_30dM34	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep5_30dM35	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep6_30dM36	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep7_30dM37	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep8_30dM38	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep9_30dM39	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep1_10dM21	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep10_10dM30	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep2_10dM22	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep3_10dM23	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep4_10dM24	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep5_10dM25	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep6_10dM26	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep7_10dM27	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep8_10dM28	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep9_10dM29	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep1_30dM21	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep10_30dM30	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep2_30dM22	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep3_30dM23	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep4_30dM24	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep5_30dM25	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep6_30dM26	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep7_30dM27	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep8_30dM28	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep9_30dM29
PWY-6168	53063.56446143655	50060.27093017199	65763.20469209817	53721.84938415636	44354.385486433996	57961.1329042605	40529.06873622223	55768.568336881704	51867.684771211876	64755.994637118194	22827.35612677475	50694.81009842626	42830.42901914459	29003.597170778183	22989.522677770303	62674.07675724934	68000.49235077102	58058.26262337346	60546.37327895007	48230.639449820825	58472.027037769985	69679.8500210894	38395.6544172753	47402.930409879315	62577.9366408554	54298.96895441122	48608.18189352712	94979.5463246128	54571.12738249154	53209.791568335386	30424.320331273695	32046.863754201135	68212.73985964649	59985.7409140534	62749.55931225584	26638.958794399314	66600.89020717394	42979.197546312695	70494.00908938506	57534.83553747723	50915.02142994519	37771.13626401617	56399.44977981786	45867.63547960928	43668.080056405444	49923.4875069754	45883.37964314533	81929.3538020783	55150.46087550677	69275.73024352423	134616.2395800193	35351.07910529191	64208.90658412069	57589.675640657246	61843.19800531063	56686.61034695934	63178.269114239076	48949.810588455744	61410.8834040478	50313.05802025825	58709.42194297057	44477.32380979578	61514.554442869354	49468.48273996546	30424.98855141797	64444.48017457602	78224.5430368676	42609.91273927089	40935.86222009686	48112.815057415	80477.59505511267	44121.4015084809	76083.2381716744	53624.720741590376	69307.57239977841	69518.03345217711	6035.010767439242	90140.03339978748	50870.068290034396	75655.8121232742
PWY-6182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.357848456897816	0.0	61.505204668291924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.703014475223464	0.0	65.87268058785047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-622	70841.78540474053	73567.83573103177	63791.096670676634	73778.50203425593	70683.54598891876	84925.39265033804	79190.8216527606	78113.16715463052	90869.70720517618	79610.75639860267	105684.5955669481	96918.4494445459	100794.45300591984	94451.4353491626	89697.28169405578	101007.28008027207	95273.04582447895	107583.35466380694	85727.1544423813	101766.26954710238	73468.8762363782	79911.17203800048	74173.42781727195	105723.8226694416	70535.92616216134	90192.54210986561	74329.6968319637	53614.883224367004	90562.23330784324	80133.05170994547	89900.08932396493	77727.56347413956	76892.59173359213	82542.72825706395	74604.4088086383	97656.23764463412	93542.60884848952	97697.49566787368	81292.30506925029	85971.27993277587	79152.81656664054	90561.27042821358	84075.06552845729	70519.3983989584	75892.28200030905	87183.3031103632	53560.53625961935	87009.95684584009	91961.05663947102	92191.96074436279	136941.7466450888	74031.60295654468	96286.23428868386	92906.3562862687	82984.09037571923	91646.84654456856	72220.6923312523	77701.25438082032	60492.06478304651	79735.84996145559	55947.53986985502	63782.23690362121	76842.4919881578	82240.92783563811	70407.1688250062	81409.73119878002	87060.41604094951	74511.35439672018	52142.470933454766	84561.94422205517	101757.60988832114	88008.02093934649	94917.1120846149	101029.88612403591	78919.15110527136	90723.0296746639	7760.5850450346015	58322.348631807625	93926.10607087468	93072.23656155025
PWY-6263	53.8002058342344	68.88634855181154	52.436311709782615	77.80835032267483	149.15212536246182	108.83362969047394	77.68389368439863	116.53540444631166	242.95781140832966	29.96792139463294	136.5173791506359	98.67317455219813	110.58809435965263	106.38872177079743	97.30557705836593	132.591700386235	91.15577838530669	155.35084992651895	65.75238216274869	145.7244518892768	90.37624710159614	44.96678814163378	76.25127138462578	91.11890090513496	44.95625003435534	40.880372231532704	46.37239778647406	84.43556411131482	94.29733070548117	64.3983123182089	59.67731396661414	65.51516024977661	138.83473619564398	56.90549949350592	79.3315409509894	108.64767672424084	94.30223670051734	118.91832352505692	77.8542684606394	65.8683210355905	74.85137253366662	76.21547859622666	76.37745447014184	108.81215221148994	92.73229218231464	59.89540774845461	46.44399401427484	67.35559045236971	80.83338458975973	67.37140488053276	74.92681320944298	217.82412998492433	40.465592594045866	106.24796004450246	91.28545613873023	106.23419690177289	85.63008914134599	62.90344427908312	38.96876795827348	61.38584094692492	106.21010234726612	32.96823295706283	92.77732930220532	92.79590032905791	113.24378657511268	70.6454630645564	91.3777709215071	100.25641394777998	46.43783701309462	46.421050119531195	170.3857675974937	91.0906533937075	46.45228103433606	86.76250244877671	44.92671064875485	59.889129072224335	0.0	49.448230639169864	79.27016982681552	56.93704969988119
PWY-6269	25231.937635112597	24510.404988856902	21178.00048558523	28359.53814616473	27197.006474952617	27858.7847418222	28980.465184936587	21884.06420078044	35725.251996898696	24479.533291680244	50928.92714061956	39468.86361907385	43198.14626294428	44555.161825546485	43683.74690330095	39965.33527325996	29263.458872340187	41750.360812512794	34449.786054225566	42212.21289543056	27173.284102446498	21747.183126356325	26916.82624184881	41264.12925434323	18921.769571103738	28521.285402418904	28493.371438675305	10008.316637668824	35221.959944667266	27853.20772383125	38897.255984484684	36199.327632808345	28047.765600075953	27076.808246750665	30421.840884796195	50473.522117908484	29941.93085794204	43989.84772744162	29704.346091375504	32931.042629032236	25322.04187162289	27724.886715903624	26389.863563147203	18672.106427735616	26140.058506755016	28663.264485224354	12025.136443902584	17302.98848473406	19691.051973238984	25687.367583409075	30567.386420452458	33424.07703564248	31178.883439951842	33454.62417053791	24791.363053514684	31272.19441421552	14998.317943027985	18758.912155812664	10409.789939530507	22855.74363774193	16534.44359381743	22501.11789546305	26637.461615533844	20940.273284855823	25255.29601596226	18678.173783626273	18507.215147283634	21358.299864631856	21523.66555292761	37218.432948691414	26020.080067100058	36138.565958922314	28238.321945078	38387.81791503616	17460.69642536698	26569.12753559563	2312.2521249349484	8576.453381415604	36381.921520277916	20185.371437959453
PWY-6270	3416.480380176244	29219.614886863314	20487.66675648605	12784.662002332354	10971.769196248879	5424.060941065011	9790.361633277449	15026.150486613848	3294.0540791285857	8817.88756960634	3792.8637673369967	12736.45022990821	19981.22047430012	2420.364374622598	2694.3973917332182	10756.410093475608	13102.506654626275	20755.279078827407	16830.733795684686	13404.690015238173	23167.170945337213	43441.1776925258	13271.25016066868	11389.309849676489	25281.131899517222	34922.20498013716	3738.3049098193965	43788.84722985538	37571.27033983682	25075.127379730122	6050.565262486666	4919.24036517366	10936.545238343757	13530.030983555973	20223.2897342075	9470.951039280133	29077.34385087311	8256.758080513195	24373.10385134676	21241.87257632879	24851.199065472945	12837.798734122667	36134.43295890664	34963.85441203	24532.71588988204	21935.084544455385	32701.095065917165	18001.480479219965	27587.148637418355	18532.911027891634	34834.415129543406	8709.770335568031	26787.722479538344	29111.052264571714	19665.858566045554	28003.355252196325	48129.665597214516	32389.829633911424	35443.81036298936	17585.983222431838	20306.448670446032	22342.519338868282	17748.247438933966	34467.20684973061	7450.712953240417	51519.43410809703	50463.56018590877	41957.617575282966	28811.22021614582	16574.514579471852	23282.326314720478	7428.804556773933	30832.282776085383	2855.2473713288377	13267.292749379296	12744.231170496663	987.7291401830046	25065.16753345304	17122.349415048786	26822.545977074944
PWY-6277	84111.63347401738	79425.54089720556	92683.64717850435	87233.02864283789	77172.28629972761	98002.26883089413	84292.83065724772	87469.62968865165	94426.31044420841	97499.60305571245	89403.609003915	95051.96773578998	92124.56118588241	83752.20959034172	76653.17124880219	112642.3709086091	108296.73229058762	105150.22473299746	103159.87304330817	101790.58417672737	93836.59234600178	97721.36352012267	71159.64379642266	97709.9330217073	87635.75788389698	93401.73707651558	80860.55777514649	118782.37526930764	89464.47913655285	87846.22607912279	79809.67273387573	71371.66598225113	101704.05573704962	94206.99098937644	99341.50789979608	85370.70696015973	103687.52430308139	91644.57286009469	105017.74733436735	95379.35378987175	86558.59434209428	85504.00750103821	88847.58548968933	77127.02129628867	76159.04799776123	91344.40850718901	65416.311863557414	117708.39113843569	94403.60827913386	101077.70716606978	194126.2410372857	73154.74181671513	106254.01202310037	98984.79482094158	97254.63257005224	94660.97225956597	85151.62915308517	81245.26629656834	82048.47740952052	84760.83874618051	83031.35267717052	74797.00244306737	95680.15273835497	82368.62999485772	65874.93057206803	92642.30693333008	108568.99898794825	73086.66916804962	61862.99506748273	80822.16952007196	121299.3491725547	83870.17203063844	114291.38982154994	101183.57847332113	101787.56199006058	106906.86212191106	9235.067386888511	115840.69584239747	88725.38417769354	108229.51154352495
PWY-6292	5214.024242360545	3258.721329144367	4885.8403125796485	1785.7699207980986	1357.2201923761556	7854.065493553344	6457.545119726743	7495.821173383281	8145.400669074062	4124.31952700668	2466.5861934411987	3475.1355541863886	4015.915123877638	3525.141837559292	2389.4882367001387	6116.792398160041	6706.744793881551	2980.912085246352	950.7083011075448	2356.433137522994	1675.5022053629527	6227.840578162321	2331.6066423599054	2494.258419417385	3406.51823306753	6980.074786791638	1529.964889751079	3584.0817737316825	5626.144702902724	8376.500264152224	1139.2087820087968	2415.004946265012	589.6027008786757	4035.5447964459	490.73739050936103	4593.8306731875855	3179.025696953477	3577.9479502414692	4443.623906329963	6097.680393745989	5671.668393541855	6156.690458628783	4506.516194793263	5996.870562140096	3547.48959603155	4049.4584660831692	2725.2594995807585	5683.119327036675	7990.601069254974	5990.086934210859	6309.450840687763	2657.1593112269093	4876.048352036122	8079.284037707498	3361.739148714451	3272.7218644908776	4249.349213960409	2763.733021896109	5480.5159480431885	3914.568783082754	5571.409407983953	4397.885654679243	11075.558535585053	7526.559300135986	3768.9133837684108	6568.809526440842	6546.190657512426	7065.675526492814	4166.876490628224	3456.408967639537	4769.207522580445	797.7783177046467	1874.6181019409296	9168.689607314427	2271.2722851784133	3099.417405130061	164.77834055127033	1852.4229679496457	465.13852311054075	3675.6731336837424
PWY-6293	130.1131654689539	117.35082930522573	127.51271103994476	201.6131842434855	214.42629424140046	90.59574404738585	185.53163399231713	119.65822922457579	203.35156118457377	190.4571592939816	64.2437024529004	307.1129942708222	170.25912036593402	99.44037076183116	62.54294298113255	314.24165106188383	176.58929969687821	393.3445529714676	487.7468154524271	181.21499860418496	421.39455280000124	72.83216957976808	51.08915329821368	188.08475029614502	47.94587196705494	199.65091276421663	155.92831102527933	74.16810916273882	258.9352977383101	212.30342200609834	187.80074729676312	186.93874645087476	282.424127352285	176.68370855436	185.1355713261915	297.12215912749696	81.18016799108241	117.32872455227907	118.57299437150846	119.84469867865015	181.98527681591725	258.56199683021225	252.59968219345325	98.84358011526079	74.84014681979733	129.11481554539782	19.90841172392302	140.7519599296401	80.38010287244869	104.83169247620444	173.46283953873893	347.96486552286893	192.3559493262123	178.94570719214752	140.471879061659	56.11594410931367	49.66041309660277	37.19402576070398	144.16163471825806	36.44958190329542	124.99786648910258	225.33188671845218	138.37834776238395	232.9501659313266	53.338003828114665	189.92061132893366	304.1494047682637	164.45512742316717	236.34284533872247	212.00546307111074	203.52203045065963	158.1840100071481	106.8015245109529	244.48910712848684	117.70776352004158	117.34914267518593	0.0	103.57483092632619	172.79516956937755	450.82593139177544
PWY-6305	1053.885748150274	7307.993934844437	4624.857443817815	3120.8607507036263	2643.9526542473664	1525.8273573562853	1644.6498703675736	2597.020230487201	625.169902633256	4652.0449881010745	2410.1082147790894	3048.694056590373	4970.039109023835	569.7689686063247	1762.4906239444979	1926.737170264722	1851.7361453562075	4804.323625539558	1647.3672619581557	3117.3182516437114	3709.7362840537808	7625.617186758837	2791.4830230539437	2349.0282787657857	6068.435406129369	8166.267435896826	2241.188192631094	5524.379141154552	9316.208598912866	4907.571314488222	1069.2879650318057	619.2434879201799	2355.6614727094293	3098.646461351465	3675.942205136656	1860.5058973819346	5627.109337309261	871.8124162859264	3871.0044183214472	2909.6107973239273	4949.769019556714	2491.7053495246464	8638.132219556663	9023.865197791654	6292.850777306495	4051.9582093684353	7664.566281057569	2179.735877816524	6020.79911781721	3367.434312869523	6213.099511754693	714.5362684135383	5175.442126063593	5772.772878009959	3755.221959005261	6393.639525416513	15300.327475853988	8014.322560867573	6798.134777130776	3954.4976689133377	3694.319364062737	5083.04937818649	4292.636669423399	8339.72298754532	1737.4206982913288	5082.59270956022	7407.17082189768	5429.812560705153	7551.4057182342385	4223.1739448852	4252.822471328269	1846.9962939412046	4294.895207957702	1136.1037771570254	2067.25637104613	2519.1478087800833	150.51133638137264	4163.5091371940625	4170.38752863349	6103.00234517961
PWY-6307	1587.0171641358613	945.7464656308172	1196.0600815121618	1357.4368671365912	495.4770170767675	782.8873335745184	1074.9145170692784	839.2168016289373	636.5650982564324	635.1346431050785	348.2773343905676	782.0180578749471	1234.0706903466878	198.41734556561946	431.53289854437725	1953.6137658748808	2800.41150347379	424.19670588308986	1362.4667774772965	621.1312199456668	1114.6170062018966	528.2481962810388	455.86019169199545	450.7620627400778	2125.2685954209196	1011.5735749005745	886.9749990015576	519.4290456792987	1450.2208710133693	247.11578783262266	312.2430860432221	177.50236522314162	100.11649523288794	337.76797472302303	1576.1225619719182	183.58416105302408	3712.7705842844985	259.5001317759769	442.7049205335389	409.5601871603522	50.929914474641485	68.89635627318842	888.2823826142904	12.490649149567375	55.418866766073144	26.981441116404678	411.81713004299513	1022.6157180860902	737.4202274691241	481.87805749771036	249.3762965963473	109.21924339193743	50.91816670772489	0.0	310.6222994725215	667.2386438052991	998.9297049726146	1106.1035878360397	1173.0559624122463	389.3479334182217	963.2378720200255	141.98013151952514	1488.5264934152392	1182.6543474230918	442.02600768180565	318.30204002441343	765.4064181711586	427.35752879156047	176.00234629655813	29.982467971906676	1071.3018549389965	97.23720918853515	560.1002227696514	569.0595789759063	1278.2240101469795	326.7181456709358	117.58684871514137	519.4904549116421	489.4724622584386	1001.4058287306896
PWY-6313	13.989442829149425	131.63527185783335	17.64061562481742	2.339641278755154	9.994883104522824	48.90459774499427	45.252195510693745	30.3012221819683	34.9491360181765	136.22514959083904	0.0	68.47938044776771	13.992356463351193	0.0	6.67	87.45566613694209	75.15817473705387	41.591399283302586	25.96514738120722	42.90612373795068	33.28405280064265	12.653839785439695	10.993441286505202	30.963309939761118	84.23949541671946	8.657799446836504	20.63892143189214	24.300623577642128	20.324984440590786	12.67261914183541	0.0	7.33	58.46392584159284	10.991040461571725	1.9997551072385404	3.999351173888643	17.988708865770718	2.9997010727502573	7.337642094243403	0.0	32.6168843316009	4.3393841048861965	41.21981628511111	16.648401770767954	10.335771339162681	35.9505436383702	0.0	9.33491031337808	17.988952446419365	11.993475158023516	28.63785392788872	0.0	67.78212747992548	0.0	35.60372138350528	0.0	21.296239487803554	11.67	531.9233708725496	30.626382348397286	12.66960423221308	0.0	23.97880225373261	25.97822438546703	0.0	31.959492805621643	0.0	21.64231815409989	0.0	6.658703421890959	136.26036120886351	0.0	74.99932827337689	68.51059731339858	0.0	0.0	0.0	4.658126169224291	0.0	5.67
PWY-6317	80154.48880717435	81487.30944633449	90610.0439166353	84152.29272575266	74984.7082930692	91723.63816763266	80249.97442174071	82804.38606111337	89436.35469838652	94462.27241546362	88684.12746484773	92843.78716818646	94682.65232847637	81623.88826562992	75601.97118457175	105219.79717287146	101039.2228953438	102451.79751175296	94029.26187809817	96447.02269150135	88874.12132882672	103786.46290200714	70753.7856006569	95923.36081767897	89195.08868368164	98033.13908822036	79453.40086392734	119857.39327757545	94138.37271826994	86795.95176577549	76317.87302761848	69113.30072268168	96547.04152951084	93057.20933004336	93262.4534113173	83866.8102421543	102377.18252129361	88370.97509568956	99120.65036586423	91244.64616026785	86783.81723760921	83386.34079395696	90840.05062890021	82996.87769175199	79339.37482193417	89796.35698051713	67455.9860325821	112391.09611872467	96801.85168228566	100742.56824572413	191228.55538893488	67904.39263983128	107370.43123902829	99917.92333749478	95797.51529846487	96392.4901899331	94462.24501938438	85696.35349338938	87473.36789773713	86149.42906176363	82323.74209616576	75432.74276888269	93623.51421943656	88368.2678023955	64336.30411365739	104681.71633259975	117471.60167770623	82793.77209155024	66286.70127082177	80834.58780900543	118796.42565673204	83188.93066466937	109849.28860651943	96378.68531535483	97316.79960565447	103229.16482536885	8859.622875408315	114841.98725300883	89815.2458891774	111078.62762011934
PWY-6328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.41659233778726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6344	358.8062699977059	991.9663838121044	465.305227157174	349.5589690726491	226.85842788015134	386.78779530090617	573.6972216777463	224.32317243142342	433.6069734591269	562.1738522033762	217.50074647148298	552.4871437425462	408.9978927790301	316.5570805681418	119.2518370354545	645.253231090992	605.966783366704	493.29312760978064	487.11845870131384	353.7992553631665	552.5275786443501	388.87149508068575	292.5550379962409	342.8550516026907	304.1223431240354	851.4068963060251	280.8282360852145	229.3109413046342	452.9617989261379	332.0959810847262	307.6876226097607	233.6502887711406	560.1527061570713	406.654741763722	411.16779387681925	402.287446570143	1133.5709268857267	235.84383081782696	108.54192311252434	278.22036896027953	619.423813234798	756.7389952894777	798.5804346337724	585.9410931508837	538.7962610222799	125.73899808654457	259.4643357761961	475.524795242754	770.1070354584592	734.0793811188366	674.2374208411387	447.1034752871518	404.8090899446662	502.1371023707927	770.7678845042899	750.8506837769786	700.6970832077157	685.2566056446698	868.4009071047846	646.0223662429838	328.91671242392925	511.0936293015655	556.9551240716681	636.9994051695687	340.5091230100564	474.87660447515725	646.5699535688802	645.6885625013211	312.3644533595458	733.2991486977037	484.5121578654649	576.1655452961894	774.7955948067947	730.1430532417379	487.76742212534555	612.7288312030375	21.5434596334323	460.29471585212104	665.5277311428209	973.7906980768748
PWY-6353	16569.225537873364	25700.986127470267	11186.99787726582	21347.26057808707	22809.704960034625	34965.27021800409	23027.987664029824	26191.85578188736	34039.773294533414	19733.8301520854	31997.931888249088	34250.3765502073	25385.63886551957	29734.354046906294	21331.22627854405	34311.21768529018	29559.90871935539	41119.35346452261	27965.398450475306	41804.201006968964	24120.820508422323	23690.257934703346	22242.254445283503	29695.766227503253	17221.02545473059	29243.036684926596	15342.513467164617	10274.51871035943	26012.59980175738	23525.886098449937	27271.260302373343	20599.781208133405	27707.341399816232	18995.36997962419	25089.652884515184	33692.16685892687	27005.635885656393	27192.682550990205	20762.868931729325	23403.25822707929	22295.79233593587	26282.98290878607	26597.506462793055	19882.510080867443	22049.03731828335	22728.520351049752	12632.847363921795	22451.051912735868	23190.37029306191	22562.737614892238	30689.251037139147	25832.041117198867	22170.340022740256	22547.90164490972	23124.00090461582	28823.797708720667	23945.837979090855	22285.31572675032	14477.091903603223	23660.110965657557	18199.93169958137	13943.19907167123	22722.90983434414	27822.648278515106	28013.012784291946	25326.90459945733	28218.195528710618	26891.421111790198	10764.324516013696	20451.49482139152	26278.885453980016	19661.872698618925	26442.157571862437	32553.50791899181	25408.4624491059	29780.946620647745	2376.7132207691006	10917.798371969902	25996.525579133748	17528.399326651157
